character_id,name_kr,character_name,confirmed,best_score,best_title,best_path,best_url,reason_flags,best_desc
711,이헌,i_heon_711,NO,-1,비정상적인 트래픽 감지,/w/이헌,https://namu.wiki/w/%EC%9D%B4%ED%97%8C,"title_mismatch,path_match",
712,이격,i_gyeok_712,NO,-1,비정상적인 트래픽 감지,/w/이격,https://namu.wiki/w/%EC%9D%B4%EA%B2%A9,"title_mismatch,path_match",
713,이서,i_seo_713,NO,-1,비정상적인 트래픽 감지,/w/이서,https://namu.wiki/w/%EC%9D%B4%EC%84%9C,"title_mismatch,path_match",
715,안민,an_min_715,NO,-1,비정상적인 트래픽 감지,/w/안민,https://namu.wiki/w/%EC%95%88%EB%AF%BC,"title_mismatch,path_match",
724,왕련,wang_ryeon_724,NO,-1,비정상적인 트래픽 감지,/w/왕련,https://namu.wiki/w/%EC%99%95%EB%A0%A8,"title_mismatch,path_match",
726,왕도,wang_do_726,NO,-1,비정상적인 트래픽 감지,/w/왕도,https://namu.wiki/w/%EC%99%95%EB%8F%84,"title_mismatch,path_match",
727,왕경,wang_gyeong_727,NO,-1,비정상적인 트래픽 감지,/w/왕경,https://namu.wiki/w/%EC%99%95%EA%B2%BD,"title_mismatch,path_match",
733,조방,jo_bang_733,NO,-1,비정상적인 트래픽 감지,/w/조방,https://namu.wiki/w/%EC%A1%B0%EB%B0%A9,"title_mismatch,path_match",
734,조모,jo_mo_734,NO,-1,비정상적인 트래픽 감지,/w/조모,https://namu.wiki/w/%EC%A1%B0%EB%AA%A8,"title_mismatch,path_match",
742,변양,byeon_yang_742,NO,-1,비정상적인 트래픽 감지,/w/변양,https://namu.wiki/w/%EB%B3%80%EC%96%91,"title_mismatch,path_match",
756,손번,son_beon_756,NO,-1,비정상적인 트래픽 감지,/w/손번,https://namu.wiki/w/%EC%86%90%EB%B2%88,"title_mismatch,path_match",
767,이복,i_bok_767,NO,-1,비정상적인 트래픽 감지,/w/이복,https://namu.wiki/w/%EC%9D%B4%EB%B3%B5,"title_mismatch,path_match",
769,방열,bang_yeol_769,NO,-1,비정상적인 트래픽 감지,/w/방열,https://namu.wiki/w/%EB%B0%A9%EC%97%B4,"title_mismatch,path_match",
770,진식,jin_sik_770,NO,-1,비정상적인 트래픽 감지,/w/진식,https://namu.wiki/w/%EC%A7%84%EC%8B%9D,"title_mismatch,path_match",
771,진태,jin_tae_771,NO,-1,비정상적인 트래픽 감지,/w/진태,https://namu.wiki/w/%EC%A7%84%ED%83%9C,"title_mismatch,path_match",
772,우금,yu_jin_772,NO,-1,비정상적인 트래픽 감지,/w/우금,https://namu.wiki/w/%EC%9A%B0%EA%B8%88,"title_mismatch,path_match",
773,우선,u_seon_773,NO,-1,비정상적인 트래픽 감지,/w/우선,https://namu.wiki/w/%EC%9A%B0%EC%84%A0,"title_mismatch,path_match",
774,장달,jang_dal_774,NO,-1,비정상적인 트래픽 감지,/w/장달,https://namu.wiki/w/%EC%9E%A5%EB%8B%AC,"title_mismatch,path_match",
779,포충,po_chung_779,NO,-1,비정상적인 트래픽 감지,/w/포충,https://namu.wiki/w/%ED%8F%AC%EC%B6%A9,"title_mismatch,path_match",
780,한현,han_hyeon_780,NO,-1,비정상적인 트래픽 감지,/w/한현,https://namu.wiki/w/%ED%95%9C%ED%98%84,"title_mismatch,path_match",
783,한적,han_jeok_783,NO,-1,비정상적인 트래픽 감지,/w/한적,https://namu.wiki/w/%ED%95%9C%EC%A0%81,"title_mismatch,path_match",
784,한준,han_jun_784,NO,-1,비정상적인 트래픽 감지,/w/한준,https://namu.wiki/w/%ED%95%9C%EC%A4%80,"title_mismatch,path_match",
787,양원,yang_won_787,NO,-1,비정상적인 트래픽 감지,/w/양원,https://namu.wiki/w/%EC%96%91%EC%9B%90,"title_mismatch,path_match",
794,저현,jeo_hyeon_794,NO,-1,비정상적인 트래픽 감지,/w/저현,https://namu.wiki/w/%EC%A0%80%ED%98%84,"title_mismatch,path_match",
795,제갈첨,jegal_cheom_795,NO,-1,비정상적인 트래픽 감지,/w/제갈첨,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%B2%A8,"title_mismatch,path_match",
798,동원,dong_won_798,NO,-1,비정상적인 트래픽 감지,/w/동원,https://namu.wiki/w/%EB%8F%99%EC%9B%90,"title_mismatch,path_match",
803,종육,jong_yuk_803,NO,-1,비정상적인 트래픽 감지,/w/종육,https://namu.wiki/w/%EC%A2%85%EC%9C%A1,"title_mismatch,path_match",
804,호준,ho_jun_804,NO,-1,비정상적인 트래픽 감지,/w/호준,https://namu.wiki/w/%ED%98%B8%EC%A4%80,"title_mismatch,path_match",
805,호열,ho_yeol_805,NO,-1,비정상적인 트래픽 감지,/w/호열,https://namu.wiki/w/%ED%98%B8%EC%97%B4,"title_mismatch,path_match",
806,호소,ho_so_806,NO,-1,비정상적인 트래픽 감지,/w/호소,https://namu.wiki/w/%ED%98%B8%EC%86%8C,"title_mismatch,path_match",
809,왕권,wang_gwon_809,NO,-1,비정상적인 트래픽 감지,/w/왕권,https://namu.wiki/w/%EC%99%95%EA%B6%8C,"title_mismatch,path_match",
810,맹광,maeng_gwang_810,NO,-1,비정상적인 트래픽 감지,/w/맹광,https://namu.wiki/w/%EB%A7%B9%EA%B4%91,"title_mismatch,path_match",
814,장숙,jang_suk_814,NO,-1,비정상적인 트래픽 감지,/w/장숙,https://namu.wiki/w/%EC%9E%A5%EC%88%99,"title_mismatch,path_match",
815,장한,jang_han_815,NO,-1,비정상적인 트래픽 감지,/w/장한,https://namu.wiki/w/%EC%9E%A5%ED%95%9C,"title_mismatch,path_match",
817,이등,i_deung_817,NO,-1,비정상적인 트래픽 감지,/w/이등,https://namu.wiki/w/%EC%9D%B4%EB%93%B1,"title_mismatch,path_match",
820,유엄,yu_eom_820,NO,-1,비정상적인 트래픽 감지,/w/유엄,https://namu.wiki/w/%EC%9C%A0%EC%97%84,"title_mismatch,path_match",
821,유범,yu_beom_821,NO,-1,비정상적인 트래픽 감지,/w/유범,https://namu.wiki/w/%EC%9C%A0%EB%B2%94,"title_mismatch,path_match",
824,왕수,wang_su_824,NO,-1,비정상적인 트래픽 감지,/w/왕수,https://namu.wiki/w/%EC%99%95%EC%88%98,"title_mismatch,path_match",
826,왕륭,wang_ryung_826,NO,-1,비정상적인 트래픽 감지,/w/왕륭,https://namu.wiki/w/%EC%99%95%EB%A5%AD,"title_mismatch,path_match",
827,왕해,wang_hae_827,NO,-1,비정상적인 트래픽 감지,/w/왕해,https://namu.wiki/w/%EC%99%95%ED%95%B4,"title_mismatch,path_match",
829,진봉,jin_bong_829,NO,-1,비정상적인 트래픽 감지,/w/진봉,https://namu.wiki/w/%EC%A7%84%EB%B4%89,"title_mismatch,path_match",
830,정봉,jeong_bong_830,NO,-1,비정상적인 트래픽 감지,/w/정봉,https://namu.wiki/w/%EC%A0%95%EB%B4%89,"title_mismatch,path_match",
831,정침,jeong_chim_831,NO,-1,비정상적인 트래픽 감지,/w/정침,https://namu.wiki/w/%EC%A0%95%EC%B9%A8,"title_mismatch,path_match",
833,부열,bu_yeol_833,NO,-1,비정상적인 트래픽 감지,/w/부열,https://namu.wiki/w/%EB%B6%80%EC%97%B4,"title_mismatch,path_match",
835,한창,han_chang_835,NO,-1,비정상적인 트래픽 감지,/w/한창,https://namu.wiki/w/%ED%95%9C%EC%B0%BD,"title_mismatch,path_match",
836,한명,han_myeong_836,NO,-1,비정상적인 트래픽 감지,/w/한명,https://namu.wiki/w/%ED%95%9C%EB%AA%85,"title_mismatch,path_match",
838,문박,mun_bak_838,NO,-1,비정상적인 트래픽 감지,/w/문박,https://namu.wiki/w/%EB%AC%B8%EB%B0%95,"title_mismatch,path_match",
846,진혈,jin_hyeol_846,NO,-1,비정상적인 트래픽 감지,/w/진혈,https://namu.wiki/w/%EC%A7%84%ED%98%88,"title_mismatch,path_match",
850,임순,im_sun_850,NO,-1,비정상적인 트래픽 감지,/w/임순,https://namu.wiki/w/%EC%9E%84%EC%88%9C,"title_mismatch,path_match",
851,임저,im_jeo_851,NO,-1,비정상적인 트래픽 감지,/w/임저,https://namu.wiki/w/%EC%9E%84%EC%A0%80,"title_mismatch,path_match",
853,양침,yang_chim_853,NO,-1,비정상적인 트래픽 감지,/w/양침,https://namu.wiki/w/%EC%96%91%EC%B9%A8,"title_mismatch,path_match",
854,상총,sang_chong_854,NO,-1,비정상적인 트래픽 감지,/w/상총,https://namu.wiki/w/%EC%83%81%EC%B4%9D,"title_mismatch,path_match",
855,상관,sang_gwan_855,NO,-1,비정상적인 트래픽 감지,/w/상관,https://namu.wiki/w/%EC%83%81%EA%B4%80,"title_mismatch,path_match",
858,아단,a_dan_858,NO,-1,비정상적인 트래픽 감지,/w/아단,https://namu.wiki/w/%EC%95%84%EB%8B%A8,"title_mismatch,path_match",
862,육경,yuk_gyeong_862,NO,-1,비정상적인 트래픽 감지,/w/육경,https://namu.wiki/w/%EC%9C%A1%EA%B2%BD,"title_mismatch,path_match",
864,주전,ju_jeon_864,NO,-1,비정상적인 트래픽 감지,/w/주전,https://namu.wiki/w/%EC%A3%BC%EC%A0%84,"title_mismatch,path_match",
865,주질,ju_jil_865,NO,-1,비정상적인 트래픽 감지,/w/주질,https://namu.wiki/w/%EC%A3%BC%EC%A7%88,"title_mismatch,path_match",
866,손한,son_han_866,NO,-1,비정상적인 트래픽 감지,/w/손한,https://namu.wiki/w/%EC%86%90%ED%95%9C,"title_mismatch,path_match",
867,손열,son_yeol_867,NO,-1,비정상적인 트래픽 감지,/w/손열,https://namu.wiki/w/%EC%86%90%EC%97%B4,"title_mismatch,path_match",
870,하후영,hahu_yeong_870,NO,-1,비정상적인 트래픽 감지,/w/하후영,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%98%81,"title_mismatch,path_match",
871,하후성,hahu_seong_871,NO,-1,비정상적인 트래픽 감지,/w/하후성,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%84%B1,"title_mismatch,path_match",
872,하후칭,hahu_ching_872,NO,-1,비정상적인 트래픽 감지,/w/하후칭,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%B9%AD,"title_mismatch,path_match",
873,하후절,hahu_jeol_873,NO,-1,비정상적인 트래픽 감지,/w/하후절,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%A0%88,"title_mismatch,path_match",
874,학준,hak_jun_874,NO,-1,비정상적인 트래픽 감지,/w/학준,https://namu.wiki/w/%ED%95%99%EC%A4%80,"title_mismatch,path_match",
875,호정,ho_jeong_875,NO,-1,비정상적인 트래픽 감지,/w/호정,https://namu.wiki/w/%ED%98%B8%EC%A0%95,"title_mismatch,path_match",
884,왕포,wang_po_884,NO,-1,비정상적인 트래픽 감지,/w/왕포,https://namu.wiki/w/%EC%99%95%ED%8F%AC,"title_mismatch,path_match",
885,왕육,wang_yuk_885,NO,-1,비정상적인 트래픽 감지,/w/왕육,https://namu.wiki/w/%EC%99%95%EC%9C%A1,"title_mismatch,path_match",
887,고평,go_pyeong_887,NO,-1,비정상적인 트래픽 감지,/w/고평,https://namu.wiki/w/%EA%B3%A0%ED%8F%89,"title_mismatch,path_match",
890,하혼,ha_hon_890,NO,-1,비정상적인 트래픽 감지,/w/하혼,https://namu.wiki/w/%ED%95%98%ED%98%BC,"title_mismatch,path_match",
891,하안,ha_an_891,NO,-1,비정상적인 트래픽 감지,/w/하안,https://namu.wiki/w/%ED%95%98%EC%95%88,"title_mismatch,path_match",
892,조착,jo_chak_892,NO,-1,비정상적인 트래픽 감지,/w/조착,https://namu.wiki/w/%EC%A1%B0%EC%B0%A9,"title_mismatch,path_match",
897,곽옹,gwak_ong_897,NO,-1,비정상적인 트래픽 감지,/w/곽옹,https://namu.wiki/w/%EA%B3%BD%EC%98%B9,"title_mismatch,path_match",
901,장존,jang_jon_901,NO,-1,비정상적인 트래픽 감지,/w/장존,https://namu.wiki/w/%EC%9E%A5%EC%A1%B4,"title_mismatch,path_match",
902,성박,seong_bak_902,NO,-1,비정상적인 트래픽 감지,/w/성박,https://namu.wiki/w/%EC%84%B1%EB%B0%95,"title_mismatch,path_match",
903,성제,seong_je_903,NO,-1,비정상적인 트래픽 감지,/w/성제,https://namu.wiki/w/%EC%84%B1%EC%A0%9C,"title_mismatch,path_match",
905,습진,seup_jin_905,NO,-1,비정상적인 트래픽 감지,/w/습진,https://namu.wiki/w/%EC%8A%B5%EC%A7%84,"title_mismatch,path_match",
906,위강,wi_gang_906,NO,-1,비정상적인 트래픽 감지,/w/위강,https://namu.wiki/w/%EC%9C%84%EA%B0%95,"title_mismatch,path_match",
907,위경,wi_gyeong_907,NO,-1,비정상적인 트래픽 감지,/w/위경,https://namu.wiki/w/%EC%9C%84%EA%B2%BD,"title_mismatch,path_match",
908,전예,jeon_ye_908,NO,-1,비정상적인 트래픽 감지,/w/전예,https://namu.wiki/w/%EC%A0%84%EC%98%88,"title_mismatch,path_match",
910,임준,im_jun_910,NO,-1,비정상적인 트래픽 감지,/w/임준,https://namu.wiki/w/%EC%9E%84%EC%A4%80,"title_mismatch,path_match",
917,서모,seo_mo_917,NO,-1,비정상적인 트래픽 감지,/w/서모,https://namu.wiki/w/%EC%84%9C%EB%AA%A8,"title_mismatch,path_match",
919,부간,bu_gan_919,NO,-1,비정상적인 트래픽 감지,/w/부간,https://namu.wiki/w/%EB%B6%80%EA%B0%84,"title_mismatch,path_match",
921,장천,jang_cheon_921,NO,-1,비정상적인 트래픽 감지,/w/장천,https://namu.wiki/w/%EC%9E%A5%EC%B2%9C,"title_mismatch,path_match",
924,왕찰,wang_chal_924,NO,-1,비정상적인 트래픽 감지,/w/왕찰,https://namu.wiki/w/%EC%99%95%EC%B0%B0,"title_mismatch,path_match",
933,호질,ho_jil_933,NO,-1,비정상적인 트래픽 감지,/w/호질,https://namu.wiki/w/%ED%98%B8%EC%A7%88,"title_mismatch,path_match",
943,봉상,bong_sang_943,NO,-1,비정상적인 트래픽 감지,/w/봉상,https://namu.wiki/w/%EB%B4%89%EC%83%81,"title_mismatch,path_match",
946,유연,yu_yeon_946,NO,-1,비정상적인 트래픽 감지,/w/유연,https://namu.wiki/w/%EC%9C%A0%EC%97%B0,"title_mismatch,path_match",
947,오언,o_eon_947,NO,-1,비정상적인 트래픽 감지,/w/오언,https://namu.wiki/w/%EC%98%A4%EC%96%B8,"title_mismatch,path_match",
953,석감,seok_gam_953,NO,-1,비정상적인 트래픽 감지,/w/석감,https://namu.wiki/w/%EC%84%9D%EA%B0%90,"title_mismatch,path_match",
955,육운,yuk_un_955,NO,-1,비정상적인 트래픽 감지,/w/육운,https://namu.wiki/w/%EC%9C%A1%EC%9A%B4,"title_mismatch,path_match",
963,호충,ho_chung_963,NO,-1,비정상적인 트래픽 감지,/w/호충,https://namu.wiki/w/%ED%98%B8%EC%B6%A9,"title_mismatch,path_match",
968,제갈탄,jegal_tan_968,NO,-1,비정상적인 트래픽 감지,/w/제갈탄,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%ED%83%84,"title_mismatch,path_match",
971,손기진,son_gijin_971,NO,-1,비정상적인 트래픽 감지,/w/손기진,https://namu.wiki/w/%EC%86%90%EA%B8%B0%EC%A7%84,"title_mismatch,path_match",
976,염엄란,yeom_eomran_976,NO,-1,비정상적인 트래픽 감지,/w/염엄란,https://namu.wiki/w/%EC%97%BC%EC%97%84%EB%9E%80,"title_mismatch,path_match",
978,노운,no_un_978,NO,-1,비정상적인 트래픽 감지,/w/노운,https://namu.wiki/w/%EB%85%B8%EC%9A%B4,"title_mismatch,path_match",
979,유강,yu_gang_979,NO,-1,비정상적인 트래픽 감지,/w/유강,https://namu.wiki/w/%EC%9C%A0%EA%B0%95,"title_mismatch,path_match",
980,위평창,wi_pyeongchang_980,NO,-1,비정상적인 트래픽 감지,/w/위평창,https://namu.wiki/w/%EC%9C%84%ED%8F%89%EC%B0%BD,"title_mismatch,path_match",
981,이속,i_sok_981,NO,-1,비정상적인 트래픽 감지,/w/이속,https://namu.wiki/w/%EC%9D%B4%EC%86%8D,"title_mismatch,path_match",
987,오호표,o_hopyo_987,NO,-1,비정상적인 트래픽 감지,/w/오호표,https://namu.wiki/w/%EC%98%A4%ED%98%B8%ED%91%9C,"title_mismatch,path_match",
988,최등,choe_deung_988,NO,-1,비정상적인 트래픽 감지,/w/최등,https://namu.wiki/w/%EC%B5%9C%EB%93%B1,"title_mismatch,path_match",
989,오화,o_hwa_989,NO,-1,비정상적인 트래픽 감지,/w/오화,https://namu.wiki/w/%EC%98%A4%ED%99%94,"title_mismatch,path_match",
992,안준,an_jun_992,NO,-1,비정상적인 트래픽 감지,/w/안준,https://namu.wiki/w/%EC%95%88%EC%A4%80,"title_mismatch,path_match",
994,한정,han_jeong_994,NO,-1,비정상적인 트래픽 감지,/w/한정,https://namu.wiki/w/%ED%95%9C%EC%A0%95,"title_mismatch,path_match",
997,허등지,heo_deungji_997,NO,-1,비정상적인 트래픽 감지,/w/허등지,https://namu.wiki/w/%ED%97%88%EB%93%B1%EC%A7%80,"title_mismatch,path_match",
998,제갈준,jegal_jun_998,NO,-1,비정상적인 트래픽 감지,/w/제갈준,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%A4%80,"title_mismatch,path_match",
999,송지엄,song_jieom_999,NO,-1,비정상적인 트래픽 감지,/w/송지엄,https://namu.wiki/w/%EC%86%A1%EC%A7%80%EC%97%84,"title_mismatch,path_match",
1011,범진,beom_jin_1011,NO,-1,비정상적인 트래픽 감지,/w/범진,https://namu.wiki/w/%EB%B2%94%EC%A7%84,"title_mismatch,path_match",
1012,변익,byeon_ik_1012,NO,-1,비정상적인 트래픽 감지,/w/변익,https://namu.wiki/w/%EB%B3%80%EC%9D%B5,"title_mismatch,path_match",
1015,유동,yu_dong_1015,NO,-1,비정상적인 트래픽 감지,/w/유동,https://namu.wiki/w/%EC%9C%A0%EB%8F%99,"title_mismatch,path_match",
1018,진동,jin_dong_1018,NO,-1,비정상적인 트래픽 감지,/w/진동,https://namu.wiki/w/%EC%A7%84%EB%8F%99,"title_mismatch,path_match",
1105,호화,ho_hwa_1105,NO,-1,비정상적인 트래픽 감지,/w/호화,https://namu.wiki/w/%ED%98%B8%ED%99%94,"title_mismatch,path_match",
1107,범강,beom_gang_1107,NO,-1,비정상적인 트래픽 감지,/w/범강,https://namu.wiki/w/%EB%B2%94%EA%B0%95,"title_mismatch,path_match",
1108,범성,beom_seong_1108,NO,-1,비정상적인 트래픽 감지,/w/범성,https://namu.wiki/w/%EB%B2%94%EC%84%B1,"title_mismatch,path_match",
1110,범충,beom_chung_1110,NO,-1,비정상적인 트래픽 감지,/w/범충,https://namu.wiki/w/%EB%B2%94%EC%B6%A9,"title_mismatch,path_match",
1114,정무,jeong_mu_1114,NO,-1,비정상적인 트래픽 감지,/w/정무,https://namu.wiki/w/%EC%A0%95%EB%AC%B4,"title_mismatch,path_match",
1115,정태,jeong_tae_1115,NO,-1,비정상적인 트래픽 감지,/w/정태,https://namu.wiki/w/%EC%A0%95%ED%83%9C,"title_mismatch,path_match",
1118,변홍,byeon_hong_1118,NO,-1,비정상적인 트래픽 감지,/w/변홍,https://namu.wiki/w/%EB%B3%80%ED%99%8D,"title_mismatch,path_match",
1119,변장,byeon_jang_1119,NO,-1,비정상적인 트래픽 감지,/w/변장,https://namu.wiki/w/%EB%B3%80%EC%9E%A5,"title_mismatch,path_match",
1121,조절,jo_jeol_1121,NO,-1,비정상적인 트래픽 감지,/w/조절,https://namu.wiki/w/%EC%A1%B0%EC%A0%88,"title_mismatch,path_match",
1123,조숭,jo_sung_1123,NO,-1,비정상적인 트래픽 감지,/w/조숭,https://namu.wiki/w/%EC%A1%B0%EC%88%AD,"title_mismatch,path_match",
1128,왕렬,wang_ryeol_1128,NO,-1,비정상적인 트래픽 감지,/w/왕렬,https://namu.wiki/w/%EC%99%95%EB%A0%AC,"title_mismatch,path_match",
1137,주표,ju_pyo_1137,NO,-1,비정상적인 트래픽 감지,/w/주표,https://namu.wiki/w/%EC%A3%BC%ED%91%9C,"title_mismatch,path_match",
1139,섭배,seop_bae_1139,NO,-1,비정상적인 트래픽 감지,/w/섭배,https://namu.wiki/w/%EC%84%AD%EB%B0%B0,"title_mismatch,path_match",
1140,섭헌,seop_heon_1140,NO,-1,비정상적인 트래픽 감지,/w/섭헌,https://namu.wiki/w/%EC%84%AD%ED%97%8C,"title_mismatch,path_match",
1147,왕조,wang_jo_1147,NO,-1,비정상적인 트래픽 감지,/w/왕조,https://namu.wiki/w/%EC%99%95%EC%A1%B0,"title_mismatch,path_match",
1150,유옹,yu_ong_1150,NO,-1,비정상적인 트래픽 감지,/w/유옹,https://namu.wiki/w/%EC%9C%A0%EC%98%B9,"title_mismatch,path_match",
1155,이명,i_myeong_1155,NO,-1,비정상적인 트래픽 감지,/w/이명,https://namu.wiki/w/%EC%9D%B4%EB%AA%85,"title_mismatch,path_match",
1156,이로,i_ro_1156,NO,-1,비정상적인 트래픽 감지,/w/이로,https://namu.wiki/w/%EC%9D%B4%EB%A1%9C,"title_mismatch,path_match",
1178,곽숭,gwak_sung_1178,NO,-1,비정상적인 트래픽 감지,/w/곽숭,https://namu.wiki/w/%EA%B3%BD%EC%88%AD,"title_mismatch,path_match",
1179,곽분,gwak_bun_1179,NO,-1,비정상적인 트래픽 감지,/w/곽분,https://namu.wiki/w/%EA%B3%BD%EB%B6%84,"title_mismatch,path_match",
1184,노육,no_yuk_1184,NO,-1,비정상적인 트래픽 감지,/w/노육,https://namu.wiki/w/%EB%85%B8%EC%9C%A1,"title_mismatch,path_match",
1185,노손,no_son_1185,NO,-1,비정상적인 트래픽 감지,/w/노손,https://namu.wiki/w/%EB%85%B8%EC%86%90,"title_mismatch,path_match",
1188,노범,no_beom_1188,NO,-1,비정상적인 트래픽 감지,/w/노범,https://namu.wiki/w/%EB%85%B8%EB%B2%94,"title_mismatch,path_match",
2000,강강진,gang_gangjin_2000,NO,-1,비정상적인 트래픽 감지,/w/강강진,https://namu.wiki/w/%EA%B0%95%EA%B0%95%EC%A7%84,"title_mismatch,path_match",
2001,하후운,hahu_un_2001,NO,-1,비정상적인 트래픽 감지,/w/하후운,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%9A%B4,"title_mismatch,path_match",
2002,사공빈,sagong_bin_2002,NO,-1,비정상적인 트래픽 감지,/w/사공빈,https://namu.wiki/w/%EC%82%AC%EA%B3%B5%EB%B9%88,"title_mismatch,path_match",
2003,임빈앙,im_binang_2003,NO,-1,비정상적인 트래픽 감지,/w/임빈앙,https://namu.wiki/w/%EC%9E%84%EB%B9%88%EC%95%99,"title_mismatch,path_match",
2006,주경,ju_gyeong_2006,NO,-1,비정상적인 트래픽 감지,/w/주경,https://namu.wiki/w/%EC%A3%BC%EA%B2%BD,"title_mismatch,path_match",
2007,사마란,sama_ran_2007,NO,-1,비정상적인 트래픽 감지,/w/사마란,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EB%9E%80,"title_mismatch,path_match",
2010,사마권,sama_gwon_2010,NO,-1,비정상적인 트래픽 감지,/w/사마권,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EA%B6%8C,"title_mismatch,path_match",
2011,제갈무,jegal_mu_2011,NO,-1,비정상적인 트래픽 감지,/w/제갈무,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EB%AC%B4,"title_mismatch,path_match",
2012,박호,bak_ho_2012,NO,-1,비정상적인 트래픽 감지,/w/박호,https://namu.wiki/w/%EB%B0%95%ED%98%B8,"title_mismatch,path_match",
2013,곽철전,gwak_cheoljeon_2013,NO,-1,비정상적인 트래픽 감지,/w/곽철전,https://namu.wiki/w/%EA%B3%BD%EC%B2%A0%EC%A0%84,"title_mismatch,path_match",
2016,방표,bang_pyo_2016,NO,-1,비정상적인 트래픽 감지,/w/방표,https://namu.wiki/w/%EB%B0%A9%ED%91%9C,"title_mismatch,path_match",
2017,정도,jeong_do_2017,NO,-1,비정상적인 트래픽 감지,/w/정도,https://namu.wiki/w/%EC%A0%95%EB%8F%84,"title_mismatch,path_match",
2018,사마순건,sama_sungeon_2018,NO,-1,비정상적인 트래픽 감지,/w/사마순건,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%88%9C%EA%B1%B4,"title_mismatch,path_match",
2019,허우,heo_u_2019,NO,-1,비정상적인 트래픽 감지,/w/허우,https://namu.wiki/w/%ED%97%88%EC%9A%B0,"title_mismatch,path_match",
2022,문창,mun_chang_2022,NO,-1,비정상적인 트래픽 감지,/w/문창,https://namu.wiki/w/%EB%AC%B8%EC%B0%BD,"title_mismatch,path_match",
2025,사마섭,sama_seop_2025,NO,-1,비정상적인 트래픽 감지,/w/사마섭,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%84%AD,"title_mismatch,path_match",
2026,동방덕,dong_bangdeok_2026,NO,-1,비정상적인 트래픽 감지,/w/동방덕,https://namu.wiki/w/%EB%8F%99%EB%B0%A9%EB%8D%95,"title_mismatch,path_match",
2029,염준,yeom_jun_2029,NO,-1,비정상적인 트래픽 감지,/w/염준,https://namu.wiki/w/%EC%97%BC%EC%A4%80,"title_mismatch,path_match",
2030,제갈태,jegal_tae_2030,NO,-1,비정상적인 트래픽 감지,/w/제갈태,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%ED%83%9C,"title_mismatch,path_match",
2031,위앙해,wi_anghae_2031,NO,-1,비정상적인 트래픽 감지,/w/위앙해,https://namu.wiki/w/%EC%9C%84%EC%95%99%ED%95%B4,"title_mismatch,path_match",
2033,양도등,yang_dodeung_2033,NO,-1,비정상적인 트래픽 감지,/w/양도등,https://namu.wiki/w/%EC%96%91%EB%8F%84%EB%93%B1,"title_mismatch,path_match",
2034,전궁신,jeon_gungsin_2034,NO,-1,비정상적인 트래픽 감지,/w/전궁신,https://namu.wiki/w/%EC%A0%84%EA%B6%81%EC%8B%A0,"title_mismatch,path_match",
2035,임지,im_ji_2035,NO,-1,비정상적인 트래픽 감지,/w/임지,https://namu.wiki/w/%EC%9E%84%EC%A7%80,"title_mismatch,path_match",
2037,사마위기,sama_wigi_2037,NO,-1,비정상적인 트래픽 감지,/w/사마위기,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%9C%84%EA%B8%B0,"title_mismatch,path_match",
2038,전섭,jeon_seop_2038,NO,-1,비정상적인 트래픽 감지,/w/전섭,https://namu.wiki/w/%EC%A0%84%EC%84%AD,"title_mismatch,path_match",
2039,전수,jeon_su_2039,NO,-1,비정상적인 트래픽 감지,/w/전수,https://namu.wiki/w/%EC%A0%84%EC%88%98,"title_mismatch,path_match",
2043,두앙,du_ang_2043,NO,-1,비정상적인 트래픽 감지,/w/두앙,https://namu.wiki/w/%EB%91%90%EC%95%99,"title_mismatch,path_match",
2044,손섭,son_seop_2044,NO,-1,비정상적인 트래픽 감지,/w/손섭,https://namu.wiki/w/%EC%86%90%EC%84%AD,"title_mismatch,path_match",
2045,두신,du_sin_2045,NO,-1,비정상적인 트래픽 감지,/w/두신,https://namu.wiki/w/%EB%91%90%EC%8B%A0,"title_mismatch,path_match",
2047,곽화,gwak_hwa_2047,NO,-1,비정상적인 트래픽 감지,/w/곽화,https://namu.wiki/w/%EA%B3%BD%ED%99%94,"title_mismatch,path_match",
2048,풍용,pung_yong_2048,NO,-1,비정상적인 트래픽 감지,/w/풍용,https://namu.wiki/w/%ED%92%8D%EC%9A%A9,"title_mismatch,path_match",
2049,황호경,hwang_hogyeong_2049,NO,-1,비정상적인 트래픽 감지,/w/황호경,https://namu.wiki/w/%ED%99%A9%ED%98%B8%EA%B2%BD,"title_mismatch,path_match",
